Message stats for scenario MixnetSnWRouter
sim_time: 86000.0000
606.0 MixnetSnWRouter
603.0 MixnetSnWRouter
346.0 MixnetSnWRouter
583.0 MixnetSnWRouter
1257.0 MixnetSnWRouter
21.0 MixnetSnWRouter
4.0 MixnetSnWRouter
1553.0 MixnetSnWRouter
1123.0 MixnetSnWRouter
1752.0 MixnetSnWRouter
2941.0 MixnetSnWRouter
49192.0 MixnetSnWRouter
49838.0 MixnetSnWRouter
50874.0 MixnetSnWRouter
48811.0 MixnetSnWRouter
38073.0 MixnetSnWRouter
48420.0 MixnetSnWRouter
38502.0 MixnetSnWRouter
50335.0 MixnetSnWRouter
40814.0 MixnetSnWRouter
44957.0 MixnetSnWRouter
41788.0 MixnetSnWRouter
42916.0 MixnetSnWRouter
48787.0 MixnetSnWRouter
46578.0 MixnetSnWRouter
48069.0 MixnetSnWRouter
50379.0 MixnetSnWRouter
44043.0 MixnetSnWRouter
44900.0 MixnetSnWRouter
43207.0 MixnetSnWRouter
39307.0 MixnetSnWRouter
46425.0 MixnetSnWRouter
38838.0 MixnetSnWRouter
41063.0 MixnetSnWRouter
40976.0 MixnetSnWRouter
41776.0 MixnetSnWRouter
48444.0 MixnetSnWRouter
52511.0 MixnetSnWRouter
55145.0 MixnetSnWRouter
49054.0 MixnetSnWRouter
55662.0 MixnetSnWRouter
42824.0 MixnetSnWRouter
43531.0 MixnetSnWRouter
39049.0 MixnetSnWRouter
39779.0 MixnetSnWRouter
50211.0 MixnetSnWRouter
44160.0 MixnetSnWRouter
49448.0 MixnetSnWRouter
46456.0 MixnetSnWRouter
53520.0 MixnetSnWRouter
47173.0 MixnetSnWRouter
46081.0 MixnetSnWRouter
49142.0 MixnetSnWRouter
53828.0 MixnetSnWRouter
47828.0 MixnetSnWRouter
49928.0 MixnetSnWRouter
43652.0 MixnetSnWRouter
50674.0 MixnetSnWRouter
48684.0 MixnetSnWRouter
47029.0 MixnetSnWRouter
42075.0 MixnetSnWRouter
58030.0 MixnetSnWRouter
54622.0 MixnetSnWRouter
54377.0 MixnetSnWRouter
49078.0 MixnetSnWRouter
56702.0 MixnetSnWRouter
50577.0 MixnetSnWRouter
57437.0 MixnetSnWRouter
59052.0 MixnetSnWRouter
55867.0 MixnetSnWRouter
58525.0 MixnetSnWRouter
55696.0 MixnetSnWRouter
55144.0 MixnetSnWRouter
58823.0 MixnetSnWRouter
47007.0 MixnetSnWRouter
57687.0 MixnetSnWRouter
44709.0 MixnetSnWRouter
54061.0 MixnetSnWRouter
57206.0 MixnetSnWRouter
56606.0 MixnetSnWRouter
55076.0 MixnetSnWRouter
49303.0 MixnetSnWRouter
56604.0 MixnetSnWRouter
54857.0 MixnetSnWRouter
59745.0 MixnetSnWRouter
51484.0 MixnetSnWRouter
57394.0 MixnetSnWRouter
64886.0 MixnetSnWRouter
63419.0 MixnetSnWRouter
59446.0 MixnetSnWRouter
51407.0 MixnetSnWRouter
62609.0 MixnetSnWRouter
53287.0 MixnetSnWRouter
58696.0 MixnetSnWRouter
54313.0 MixnetSnWRouter
57580.0 MixnetSnWRouter
62303.0 MixnetSnWRouter
61038.0 MixnetSnWRouter
54936.0 MixnetSnWRouter
67487.0 MixnetSnWRouter
54811.0 MixnetSnWRouter
55239.0 MixnetSnWRouter
58462.0 MixnetSnWRouter
54624.0 MixnetSnWRouter
70734.0 MixnetSnWRouter
69984.0 MixnetSnWRouter
