Message stats for scenario MixnetEpidemicRouter
sim_time: 86000.0000
42916.0 MixnetEpidemicRouter
43134.0 MixnetEpidemicRouter
51735.0 MixnetEpidemicRouter
51759.0 MixnetEpidemicRouter
50642.0 MixnetEpidemicRouter
36764.0 MixnetEpidemicRouter
44821.0 MixnetEpidemicRouter
53602.0 MixnetEpidemicRouter
50210.0 MixnetEpidemicRouter
41162.0 MixnetEpidemicRouter
39104.0 MixnetEpidemicRouter
51809.0 MixnetEpidemicRouter
44922.0 MixnetEpidemicRouter
47731.0 MixnetEpidemicRouter
42067.0 MixnetEpidemicRouter
53627.0 MixnetEpidemicRouter
42775.0 MixnetEpidemicRouter
43106.0 MixnetEpidemicRouter
46300.0 MixnetEpidemicRouter
41400.0 MixnetEpidemicRouter
46701.0 MixnetEpidemicRouter
50540.0 MixnetEpidemicRouter
53370.0 MixnetEpidemicRouter
43090.0 MixnetEpidemicRouter
45033.0 MixnetEpidemicRouter
43347.0 MixnetEpidemicRouter
44390.0 MixnetEpidemicRouter
47810.0 MixnetEpidemicRouter
53075.0 MixnetEpidemicRouter
48503.0 MixnetEpidemicRouter
41197.0 MixnetEpidemicRouter
52104.0 MixnetEpidemicRouter
50378.0 MixnetEpidemicRouter
46603.0 MixnetEpidemicRouter
42935.0 MixnetEpidemicRouter
49577.0 MixnetEpidemicRouter
46081.0 MixnetEpidemicRouter
46559.0 MixnetEpidemicRouter
53165.0 MixnetEpidemicRouter
55113.0 MixnetEpidemicRouter
49973.0 MixnetEpidemicRouter
55356.0 MixnetEpidemicRouter
52805.0 MixnetEpidemicRouter
48300.0 MixnetEpidemicRouter
45797.0 MixnetEpidemicRouter
43698.0 MixnetEpidemicRouter
55648.0 MixnetEpidemicRouter
52796.0 MixnetEpidemicRouter
44646.0 MixnetEpidemicRouter
51135.0 MixnetEpidemicRouter
52909.0 MixnetEpidemicRouter
59103.0 MixnetEpidemicRouter
56528.0 MixnetEpidemicRouter
47240.0 MixnetEpidemicRouter
44361.0 MixnetEpidemicRouter
60552.0 MixnetEpidemicRouter
60898.0 MixnetEpidemicRouter
60117.0 MixnetEpidemicRouter
50886.0 MixnetEpidemicRouter
55704.0 MixnetEpidemicRouter
56009.0 MixnetEpidemicRouter
56222.0 MixnetEpidemicRouter
60324.0 MixnetEpidemicRouter
50685.0 MixnetEpidemicRouter
57259.0 MixnetEpidemicRouter
58517.0 MixnetEpidemicRouter
61470.0 MixnetEpidemicRouter
55639.0 MixnetEpidemicRouter
55042.0 MixnetEpidemicRouter
56353.0 MixnetEpidemicRouter
53258.0 MixnetEpidemicRouter
60246.0 MixnetEpidemicRouter
60698.0 MixnetEpidemicRouter
49799.0 MixnetEpidemicRouter
52138.0 MixnetEpidemicRouter
50379.0 MixnetEpidemicRouter
47241.0 MixnetEpidemicRouter
46903.0 MixnetEpidemicRouter
63200.0 MixnetEpidemicRouter
56597.0 MixnetEpidemicRouter
49800.0 MixnetEpidemicRouter
54527.0 MixnetEpidemicRouter
63026.0 MixnetEpidemicRouter
61483.0 MixnetEpidemicRouter
52012.0 MixnetEpidemicRouter
52429.0 MixnetEpidemicRouter
58968.0 MixnetEpidemicRouter
50701.0 MixnetEpidemicRouter
58946.0 MixnetEpidemicRouter
53456.0 MixnetEpidemicRouter
65697.0 MixnetEpidemicRouter
51720.0 MixnetEpidemicRouter
63973.0 MixnetEpidemicRouter
53579.0 MixnetEpidemicRouter
54799.0 MixnetEpidemicRouter
64880.0 MixnetEpidemicRouter
51931.0 MixnetEpidemicRouter
53131.0 MixnetEpidemicRouter
79290.0 MixnetEpidemicRouter
82102.0 MixnetEpidemicRouter
