Message stats for scenario Cisco
sim_time: 86000.0000
4321.0 Cisco
1510.0 Cisco
3413.0 Cisco
4040.0 Cisco
5434.0 Cisco
3561.0 Cisco
5086.0 Cisco
5817.0 Cisco
5292.0 Cisco
6504.0 Cisco
5446.0 Cisco
6372.0 Cisco
3929.0 Cisco
9532.0 Cisco
4105.0 Cisco
3086.0 Cisco
6689.0 Cisco
9130.0 Cisco
9932.0 Cisco
6277.0 Cisco
6390.0 Cisco
6920.0 Cisco
4001.0 Cisco
4760.0 Cisco
4017.0 Cisco
3027.0 Cisco
11788.0 Cisco
7660.0 Cisco
12010.0 Cisco
13207.0 Cisco
13807.0 Cisco
4678.0 Cisco
12899.0 Cisco
7157.0 Cisco
10767.0 Cisco
12798.0 Cisco
12620.0 Cisco
7738.0 Cisco
9418.0 Cisco
13959.0 Cisco
3678.0 Cisco
7780.0 Cisco
8519.0 Cisco
15071.0 Cisco
11670.0 Cisco
15529.0 Cisco
13138.0 Cisco
9160.0 Cisco
12861.0 Cisco
3609.0 Cisco
11646.0 Cisco
7890.0 Cisco
9999.0 Cisco
8230.0 Cisco
9131.0 Cisco
11636.0 Cisco
3839.0 Cisco
7400.0 Cisco
14340.0 Cisco
12263.0 Cisco
7169.0 Cisco
5443.0 Cisco
9459.0 Cisco
17322.0 Cisco
16130.0 Cisco
4622.0 Cisco
8400.0 Cisco
12161.0 Cisco
7631.0 Cisco
4240.0 Cisco
4458.0 Cisco
7842.0 Cisco
7422.0 Cisco
13261.0 Cisco
9180.0 Cisco
5191.0 Cisco
12299.0 Cisco
6511.0 Cisco
4531.0 Cisco
14722.0 Cisco
4570.0 Cisco
9951.0 Cisco
7932.0 Cisco
12433.0 Cisco
11481.0 Cisco
4782.0 Cisco
14073.0 Cisco
10400.0 Cisco
11715.0 Cisco
4699.0 Cisco
12992.0 Cisco
4419.0 Cisco
5023.0 Cisco
15669.0 Cisco
4111.0 Cisco
15046.0 Cisco
10543.0 Cisco
7224.0 Cisco
7053.0 Cisco
8111.0 Cisco
7815.0 Cisco
5276.0 Cisco
11292.0 Cisco
20493.0 Cisco
9895.0 Cisco
5192.0 Cisco
7743.0 Cisco
11653.0 Cisco
6534.0 Cisco
14914.0 Cisco
12344.0 Cisco
10394.0 Cisco
8008.0 Cisco
11648.0 Cisco
15717.0 Cisco
14477.0 Cisco
23137.0 Cisco
9367.0 Cisco
15878.0 Cisco
15888.0 Cisco
13739.0 Cisco
11680.0 Cisco
15600.0 Cisco
11591.0 Cisco
13701.0 Cisco
17771.0 Cisco
22696.0 Cisco
15693.0 Cisco
13270.0 Cisco
16580.0 Cisco
17322.0 Cisco
36409.0 Cisco
32547.0 Cisco
32949.0 Cisco
28252.0 Cisco
29857.0 Cisco
27258.0 Cisco
34290.0 Cisco
38181.0 Cisco
39951.0 Cisco
33963.0 Cisco
38113.0 Cisco
42415.0 Cisco
37987.0 Cisco
35124.0 Cisco
44725.0 Cisco
32801.0 Cisco
33076.0 Cisco
32744.0 Cisco
42084.0 Cisco
32925.0 Cisco
32688.0 Cisco
47340.0 Cisco
54254.0 Cisco
