Message stats for scenario MixnetSnWRouter
sim_time: 86000.0000
51497.0 MixnetSnWRouter
43338.0 MixnetSnWRouter
50541.0 MixnetSnWRouter
40978.0 MixnetSnWRouter
53414.0 MixnetSnWRouter
50040.0 MixnetSnWRouter
43200.0 MixnetSnWRouter
47567.0 MixnetSnWRouter
43226.0 MixnetSnWRouter
41130.0 MixnetSnWRouter
53074.0 MixnetSnWRouter
46373.0 MixnetSnWRouter
42699.0 MixnetSnWRouter
46324.0 MixnetSnWRouter
40276.0 MixnetSnWRouter
46707.0 MixnetSnWRouter
39646.0 MixnetSnWRouter
45290.0 MixnetSnWRouter
44817.0 MixnetSnWRouter
47101.0 MixnetSnWRouter
48249.0 MixnetSnWRouter
52918.0 MixnetSnWRouter
42873.0 MixnetSnWRouter
47216.0 MixnetSnWRouter
46762.0 MixnetSnWRouter
43464.0 MixnetSnWRouter
46366.0 MixnetSnWRouter
55497.0 MixnetSnWRouter
39589.0 MixnetSnWRouter
52094.0 MixnetSnWRouter
49448.0 MixnetSnWRouter
52707.0 MixnetSnWRouter
42618.0 MixnetSnWRouter
52457.0 MixnetSnWRouter
55184.0 MixnetSnWRouter
49240.0 MixnetSnWRouter
50288.0 MixnetSnWRouter
55834.0 MixnetSnWRouter
54087.0 MixnetSnWRouter
45113.0 MixnetSnWRouter
41677.0 MixnetSnWRouter
54270.0 MixnetSnWRouter
55470.0 MixnetSnWRouter
49634.0 MixnetSnWRouter
46338.0 MixnetSnWRouter
55340.0 MixnetSnWRouter
47265.0 MixnetSnWRouter
60762.0 MixnetSnWRouter
48956.0 MixnetSnWRouter
55697.0 MixnetSnWRouter
60405.0 MixnetSnWRouter
60258.0 MixnetSnWRouter
57107.0 MixnetSnWRouter
52704.0 MixnetSnWRouter
53807.0 MixnetSnWRouter
50487.0 MixnetSnWRouter
53108.0 MixnetSnWRouter
58514.0 MixnetSnWRouter
56157.0 MixnetSnWRouter
61706.0 MixnetSnWRouter
49068.0 MixnetSnWRouter
52069.0 MixnetSnWRouter
55077.0 MixnetSnWRouter
56378.0 MixnetSnWRouter
55679.0 MixnetSnWRouter
60963.0 MixnetSnWRouter
61383.0 MixnetSnWRouter
62945.0 MixnetSnWRouter
63580.0 MixnetSnWRouter
50939.0 MixnetSnWRouter
60627.0 MixnetSnWRouter
60035.0 MixnetSnWRouter
65573.0 MixnetSnWRouter
53487.0 MixnetSnWRouter
55936.0 MixnetSnWRouter
58756.0 MixnetSnWRouter
55409.0 MixnetSnWRouter
67667.0 MixnetSnWRouter
51177.0 MixnetSnWRouter
51406.0 MixnetSnWRouter
53209.0 MixnetSnWRouter
52507.0 MixnetSnWRouter
57413.0 MixnetSnWRouter
64542.0 MixnetSnWRouter
54825.0 MixnetSnWRouter
68221.0 MixnetSnWRouter
52634.0 MixnetSnWRouter
52079.0 MixnetSnWRouter
64765.0 MixnetSnWRouter
63503.0 MixnetSnWRouter
74802.0 MixnetSnWRouter
74347.0 MixnetSnWRouter
65465.0 MixnetSnWRouter
72489.0 MixnetSnWRouter
81980.0 MixnetSnWRouter
