Message stats for scenario MixnetSnWRouter
sim_time: 86000.0000
47257.0 MixnetSnWRouter
48846.0 MixnetSnWRouter
36446.0 MixnetSnWRouter
39650.0 MixnetSnWRouter
48380.0 MixnetSnWRouter
53414.0 MixnetSnWRouter
50234.0 MixnetSnWRouter
52342.0 MixnetSnWRouter
45055.0 MixnetSnWRouter
38216.0 MixnetSnWRouter
45848.0 MixnetSnWRouter
44755.0 MixnetSnWRouter
38300.0 MixnetSnWRouter
50907.0 MixnetSnWRouter
47958.0 MixnetSnWRouter
39307.0 MixnetSnWRouter
47054.0 MixnetSnWRouter
40869.0 MixnetSnWRouter
51480.0 MixnetSnWRouter
50883.0 MixnetSnWRouter
47008.0 MixnetSnWRouter
49820.0 MixnetSnWRouter
52629.0 MixnetSnWRouter
43837.0 MixnetSnWRouter
46454.0 MixnetSnWRouter
54215.0 MixnetSnWRouter
43222.0 MixnetSnWRouter
40498.0 MixnetSnWRouter
47906.0 MixnetSnWRouter
38837.0 MixnetSnWRouter
45215.0 MixnetSnWRouter
50935.0 MixnetSnWRouter
54654.0 MixnetSnWRouter
53168.0 MixnetSnWRouter
43194.0 MixnetSnWRouter
52360.0 MixnetSnWRouter
52330.0 MixnetSnWRouter
53956.0 MixnetSnWRouter
42120.0 MixnetSnWRouter
53828.0 MixnetSnWRouter
44159.0 MixnetSnWRouter
49450.0 MixnetSnWRouter
54956.0 MixnetSnWRouter
46367.0 MixnetSnWRouter
44370.0 MixnetSnWRouter
55770.0 MixnetSnWRouter
44806.0 MixnetSnWRouter
58030.0 MixnetSnWRouter
58582.0 MixnetSnWRouter
52245.0 MixnetSnWRouter
59602.0 MixnetSnWRouter
45323.0 MixnetSnWRouter
53646.0 MixnetSnWRouter
47056.0 MixnetSnWRouter
54367.0 MixnetSnWRouter
51523.0 MixnetSnWRouter
60464.0 MixnetSnWRouter
49023.0 MixnetSnWRouter
44778.0 MixnetSnWRouter
60307.0 MixnetSnWRouter
51544.0 MixnetSnWRouter
57150.0 MixnetSnWRouter
51737.0 MixnetSnWRouter
45821.0 MixnetSnWRouter
51321.0 MixnetSnWRouter
49514.0 MixnetSnWRouter
53070.0 MixnetSnWRouter
49176.0 MixnetSnWRouter
50177.0 MixnetSnWRouter
57581.0 MixnetSnWRouter
52104.0 MixnetSnWRouter
55805.0 MixnetSnWRouter
57489.0 MixnetSnWRouter
47401.0 MixnetSnWRouter
56414.0 MixnetSnWRouter
52053.0 MixnetSnWRouter
66108.0 MixnetSnWRouter
58756.0 MixnetSnWRouter
67667.0 MixnetSnWRouter
62607.0 MixnetSnWRouter
51488.0 MixnetSnWRouter
53305.0 MixnetSnWRouter
57079.0 MixnetSnWRouter
55213.0 MixnetSnWRouter
56419.0 MixnetSnWRouter
51425.0 MixnetSnWRouter
57033.0 MixnetSnWRouter
55962.0 MixnetSnWRouter
52926.0 MixnetSnWRouter
62734.0 MixnetSnWRouter
63148.0 MixnetSnWRouter
54630.0 MixnetSnWRouter
53591.0 MixnetSnWRouter
57961.0 MixnetSnWRouter
61966.0 MixnetSnWRouter
68834.0 MixnetSnWRouter
75959.0 MixnetSnWRouter
62489.0 MixnetSnWRouter
81980.0 MixnetSnWRouter
74477.0 MixnetSnWRouter
78865.0 MixnetSnWRouter
81566.0 MixnetSnWRouter
