Message stats for scenario MixnetSnWRouter
sim_time: 86000.0000
1017.0 MixnetSnWRouter
765.0 MixnetSnWRouter
1333.0 MixnetSnWRouter
914.0 MixnetSnWRouter
28.0 MixnetSnWRouter
5.0 MixnetSnWRouter
118.0 MixnetSnWRouter
21.0 MixnetSnWRouter
1013.0 MixnetSnWRouter
1664.0 MixnetSnWRouter
80.0 MixnetSnWRouter
2905.0 MixnetSnWRouter
682.0 MixnetSnWRouter
10155.0 MixnetSnWRouter
12943.0 MixnetSnWRouter
48186.0 MixnetSnWRouter
51746.0 MixnetSnWRouter
40734.0 MixnetSnWRouter
50463.0 MixnetSnWRouter
46814.0 MixnetSnWRouter
43808.0 MixnetSnWRouter
52626.0 MixnetSnWRouter
50940.0 MixnetSnWRouter
41600.0 MixnetSnWRouter
40689.0 MixnetSnWRouter
50623.0 MixnetSnWRouter
49406.0 MixnetSnWRouter
40610.0 MixnetSnWRouter
48071.0 MixnetSnWRouter
45999.0 MixnetSnWRouter
38000.0 MixnetSnWRouter
41775.0 MixnetSnWRouter
43213.0 MixnetSnWRouter
44731.0 MixnetSnWRouter
42973.0 MixnetSnWRouter
39700.0 MixnetSnWRouter
42341.0 MixnetSnWRouter
38775.0 MixnetSnWRouter
41420.0 MixnetSnWRouter
53856.0 MixnetSnWRouter
45457.0 MixnetSnWRouter
50811.0 MixnetSnWRouter
47328.0 MixnetSnWRouter
53330.0 MixnetSnWRouter
52455.0 MixnetSnWRouter
48602.0 MixnetSnWRouter
55904.0 MixnetSnWRouter
52594.0 MixnetSnWRouter
44413.0 MixnetSnWRouter
44522.0 MixnetSnWRouter
51112.0 MixnetSnWRouter
47828.0 MixnetSnWRouter
50057.0 MixnetSnWRouter
42005.0 MixnetSnWRouter
56029.0 MixnetSnWRouter
55430.0 MixnetSnWRouter
47622.0 MixnetSnWRouter
47342.0 MixnetSnWRouter
49077.0 MixnetSnWRouter
42530.0 MixnetSnWRouter
56242.0 MixnetSnWRouter
51430.0 MixnetSnWRouter
43137.0 MixnetSnWRouter
44496.0 MixnetSnWRouter
54815.0 MixnetSnWRouter
53425.0 MixnetSnWRouter
51201.0 MixnetSnWRouter
46958.0 MixnetSnWRouter
47220.0 MixnetSnWRouter
57450.0 MixnetSnWRouter
46401.0 MixnetSnWRouter
55014.0 MixnetSnWRouter
50736.0 MixnetSnWRouter
49077.0 MixnetSnWRouter
55076.0 MixnetSnWRouter
46976.0 MixnetSnWRouter
55802.0 MixnetSnWRouter
48368.0 MixnetSnWRouter
56190.0 MixnetSnWRouter
50852.0 MixnetSnWRouter
50284.0 MixnetSnWRouter
58696.0 MixnetSnWRouter
51957.0 MixnetSnWRouter
57205.0 MixnetSnWRouter
64748.0 MixnetSnWRouter
63003.0 MixnetSnWRouter
58628.0 MixnetSnWRouter
52209.0 MixnetSnWRouter
62269.0 MixnetSnWRouter
52406.0 MixnetSnWRouter
51410.0 MixnetSnWRouter
62612.0 MixnetSnWRouter
53213.0 MixnetSnWRouter
56015.0 MixnetSnWRouter
61851.0 MixnetSnWRouter
61519.0 MixnetSnWRouter
57319.0 MixnetSnWRouter
60329.0 MixnetSnWRouter
60315.0 MixnetSnWRouter
59150.0 MixnetSnWRouter
59031.0 MixnetSnWRouter
56377.0 MixnetSnWRouter
59811.0 MixnetSnWRouter
61883.0 MixnetSnWRouter
70734.0 MixnetSnWRouter
74534.0 MixnetSnWRouter
67328.0 MixnetSnWRouter
78863.0 MixnetSnWRouter
