Message stats for scenario Info5
sim_time: 86000.0000
486.0 Info5
707.0 Info5
45.0 Info5
494.0 Info5
53.0 Info5
2.0 Info5
5.0 Info5
1264.0 Info5
586.0 Info5
1854.0 Info5
135.0 Info5
9359.0 Info5
49759.0 Info5
49743.0 Info5
51143.0 Info5
47388.0 Info5
48941.0 Info5
52922.0 Info5
38263.0 Info5
50263.0 Info5
40952.0 Info5
37582.0 Info5
46487.0 Info5
48187.0 Info5
37521.0 Info5
52752.0 Info5
42017.0 Info5
51929.0 Info5
46129.0 Info5
48440.0 Info5
52752.0 Info5
40278.0 Info5
45287.0 Info5
45867.0 Info5
43967.0 Info5
44800.0 Info5
39655.0 Info5
45469.0 Info5
49303.0 Info5
40220.0 Info5
47469.0 Info5
51723.0 Info5
48487.0 Info5
41333.0 Info5
53433.0 Info5
51488.0 Info5
44401.0 Info5
46858.0 Info5
41630.0 Info5
49606.0 Info5
49217.0 Info5
48805.0 Info5
54776.0 Info5
46894.0 Info5
54132.0 Info5
46544.0 Info5
51130.0 Info5
44670.0 Info5
50852.0 Info5
53624.0 Info5
58094.0 Info5
50116.0 Info5
47152.0 Info5
59096.0 Info5
55920.0 Info5
48025.0 Info5
56246.0 Info5
55002.0 Info5
45707.0 Info5
44890.0 Info5
50704.0 Info5
59066.0 Info5
56878.0 Info5
49185.0 Info5
57240.0 Info5
53083.0 Info5
46416.0 Info5
50943.0 Info5
52755.0 Info5
55496.0 Info5
60997.0 Info5
57560.0 Info5
54763.0 Info5
51239.0 Info5
59727.0 Info5
58750.0 Info5
53412.0 Info5
62113.0 Info5
51444.0 Info5
63926.0 Info5
64168.0 Info5
58610.0 Info5
61434.0 Info5
58834.0 Info5
68242.0 Info5
66961.0 Info5
76362.0 Info5
79363.0 Info5
78869.0 Info5
