Message stats for scenario MixnetSnWRouter
sim_time: 140000.0000
55292.0 MixnetSnWRouter
40535.0 MixnetSnWRouter
58440.0 MixnetSnWRouter
53297.0 MixnetSnWRouter
65550.0 MixnetSnWRouter
59374.0 MixnetSnWRouter
57469.0 MixnetSnWRouter
48789.0 MixnetSnWRouter
65478.0 MixnetSnWRouter
52593.0 MixnetSnWRouter
49722.0 MixnetSnWRouter
57768.0 MixnetSnWRouter
44018.0 MixnetSnWRouter
45019.0 MixnetSnWRouter
41424.0 MixnetSnWRouter
42024.0 MixnetSnWRouter
54856.0 MixnetSnWRouter
60209.0 MixnetSnWRouter
67667.0 MixnetSnWRouter
56199.0 MixnetSnWRouter
50908.0 MixnetSnWRouter
47687.0 MixnetSnWRouter
47594.0 MixnetSnWRouter
42605.0 MixnetSnWRouter
48413.0 MixnetSnWRouter
52515.0 MixnetSnWRouter
62715.0 MixnetSnWRouter
51851.0 MixnetSnWRouter
51576.0 MixnetSnWRouter
45144.0 MixnetSnWRouter
51350.0 MixnetSnWRouter
40921.0 MixnetSnWRouter
41277.0 MixnetSnWRouter
48681.0 MixnetSnWRouter
58102.0 MixnetSnWRouter
54836.0 MixnetSnWRouter
41895.0 MixnetSnWRouter
46300.0 MixnetSnWRouter
50706.0 MixnetSnWRouter
50416.0 MixnetSnWRouter
65682.0 MixnetSnWRouter
52283.0 MixnetSnWRouter
45548.0 MixnetSnWRouter
53150.0 MixnetSnWRouter
48415.0 MixnetSnWRouter
44538.0 MixnetSnWRouter
47987.0 MixnetSnWRouter
42263.0 MixnetSnWRouter
54410.0 MixnetSnWRouter
47378.0 MixnetSnWRouter
62877.0 MixnetSnWRouter
49696.0 MixnetSnWRouter
44611.0 MixnetSnWRouter
63362.0 MixnetSnWRouter
49734.0 MixnetSnWRouter
69335.0 MixnetSnWRouter
67818.0 MixnetSnWRouter
60281.0 MixnetSnWRouter
81564.0 MixnetSnWRouter
84714.0 MixnetSnWRouter
81752.0 MixnetSnWRouter
88869.0 MixnetSnWRouter
75934.0 MixnetSnWRouter
87230.0 MixnetSnWRouter
106935.0 MixnetSnWRouter
131616.0 MixnetSnWRouter
113120.0 MixnetSnWRouter
115338.0 MixnetSnWRouter
115538.0 MixnetSnWRouter
