Message stats for scenario MixnetEpidemicRouter
sim_time: 86000.0000
52025.0 MixnetEpidemicRouter
51926.0 MixnetEpidemicRouter
50847.0 MixnetEpidemicRouter
50500.0 MixnetEpidemicRouter
53615.0 MixnetEpidemicRouter
47184.0 MixnetEpidemicRouter
42905.0 MixnetEpidemicRouter
42809.0 MixnetEpidemicRouter
40959.0 MixnetEpidemicRouter
40867.0 MixnetEpidemicRouter
43852.0 MixnetEpidemicRouter
44955.0 MixnetEpidemicRouter
39510.0 MixnetEpidemicRouter
49531.0 MixnetEpidemicRouter
44940.0 MixnetEpidemicRouter
50457.0 MixnetEpidemicRouter
41790.0 MixnetEpidemicRouter
53804.0 MixnetEpidemicRouter
44706.0 MixnetEpidemicRouter
38118.0 MixnetEpidemicRouter
40234.0 MixnetEpidemicRouter
43854.0 MixnetEpidemicRouter
50951.0 MixnetEpidemicRouter
43792.0 MixnetEpidemicRouter
47817.0 MixnetEpidemicRouter
48294.0 MixnetEpidemicRouter
52194.0 MixnetEpidemicRouter
44498.0 MixnetEpidemicRouter
48213.0 MixnetEpidemicRouter
43944.0 MixnetEpidemicRouter
53159.0 MixnetEpidemicRouter
55113.0 MixnetEpidemicRouter
52115.0 MixnetEpidemicRouter
52980.0 MixnetEpidemicRouter
40801.0 MixnetEpidemicRouter
48866.0 MixnetEpidemicRouter
42997.0 MixnetEpidemicRouter
53016.0 MixnetEpidemicRouter
48693.0 MixnetEpidemicRouter
43534.0 MixnetEpidemicRouter
44352.0 MixnetEpidemicRouter
59630.0 MixnetEpidemicRouter
60903.0 MixnetEpidemicRouter
51308.0 MixnetEpidemicRouter
53631.0 MixnetEpidemicRouter
47562.0 MixnetEpidemicRouter
56253.0 MixnetEpidemicRouter
56959.0 MixnetEpidemicRouter
56067.0 MixnetEpidemicRouter
46902.0 MixnetEpidemicRouter
59241.0 MixnetEpidemicRouter
52559.0 MixnetEpidemicRouter
49979.0 MixnetEpidemicRouter
58787.0 MixnetEpidemicRouter
60851.0 MixnetEpidemicRouter
45986.0 MixnetEpidemicRouter
61470.0 MixnetEpidemicRouter
47966.0 MixnetEpidemicRouter
62049.0 MixnetEpidemicRouter
55659.0 MixnetEpidemicRouter
56371.0 MixnetEpidemicRouter
52216.0 MixnetEpidemicRouter
50458.0 MixnetEpidemicRouter
47330.0 MixnetEpidemicRouter
61886.0 MixnetEpidemicRouter
54116.0 MixnetEpidemicRouter
53030.0 MixnetEpidemicRouter
57341.0 MixnetEpidemicRouter
63026.0 MixnetEpidemicRouter
63548.0 MixnetEpidemicRouter
62986.0 MixnetEpidemicRouter
58089.0 MixnetEpidemicRouter
56771.0 MixnetEpidemicRouter
63101.0 MixnetEpidemicRouter
62892.0 MixnetEpidemicRouter
59329.0 MixnetEpidemicRouter
59410.0 MixnetEpidemicRouter
60108.0 MixnetEpidemicRouter
51726.0 MixnetEpidemicRouter
59256.0 MixnetEpidemicRouter
54362.0 MixnetEpidemicRouter
54393.0 MixnetEpidemicRouter
51573.0 MixnetEpidemicRouter
58913.0 MixnetEpidemicRouter
62926.0 MixnetEpidemicRouter
53274.0 MixnetEpidemicRouter
55913.0 MixnetEpidemicRouter
65986.0 MixnetEpidemicRouter
66100.0 MixnetEpidemicRouter
63032.0 MixnetEpidemicRouter
65553.0 MixnetEpidemicRouter
82228.0 MixnetEpidemicRouter
